Date,Pros,Cons,Advice to Management,Rating,Employement_status,Designation,Location,Work_Life_Bal,Culture_Values,Career_Opportunity,Compensation_Benefits,Senior Management
22-Jul-19,"Lot of projects.
Good learning scope.",Salary is little lesser than other companies in market.,Try to retain your employees.,5,Current Employee,Associate,Bangalore,4,5,5,3,4
22-Jul-19,"Work life balance,
Good recognition of efforts",Nothing to state as a con.Very good place to work.,,5,Current Employee,Anonymous Employee,,5,5,5,4,5
05-Aug-19,If you get onsite then good. Good for freshers,Work life balance is less,,2,Former Employee,Anonymous Employee,,2,2,2,2,2
21-Jul-19,Nice work environment and lots of opportunities.,Nothing to mention here as such,,4,Former Employee,Programmer A,Pune,4,4,4,3,3
21-Jul-19,You change dept and location in ease,No exposure to the real Workforce,,4,Current Employee,Senior Associate,Coimbatore,3,3,4,3,2
21-Jul-19,Nice company and good environment,Learn more technology and growth,Good,4,Current Employee,SAP Business Objects,Chennai,,,,,
21-Jul-19,"Good place to work, flexible work hours",None that I see as of now,,4,Current Employee,Anonymous Employee,Bangalore,4,4,4,3,3
22-Jul-19,Good work environment you can get here,Nothing specific that I can mention,,4,Current Employee,Programmer Analyst,Bangalore,3,4,4,3,3
22-Jul-19,"Good to work,Nice learning
Good career opportunities",Project changes are mearly impossible,,4,Current Employee,Associate,Bangalore,5,5,4,4,4
22-Jul-19,Nice environment to learn.Working hours is manageable,Hike is slower than other companies,Hike should be grater.,4,Current Employee,Programmer Analyst,Chennai,3,4,4,3,3
04-Aug-19,Nice team culture and surrounding,Low salary and irrelevant company policy,,3,Current Employee,Back Office,Mumbai,3,3,2,3,2
05-Aug-19,Good place to learn new technologies,Don't see any con about cognizant,,3,Former Employee,Anonymous Employee,,3,3,3,3,3
18-Jul-19,"If you are a fresher then learning is good, but depends on many factors like project, technology and role. They working on many cutting edge technologies but again it is not in your hands that what technology and project you will get.","Sometimes you will get an old technology or a role that doesn't have any learning or growth, and changing that is near to impossible. Transition among roles and technology is not easy or you can say switching is far more easier than that.","Should think about employee expectations with their career and growth also. People should get technology and roles according to their skills and caliber, not randomly.",4,Former Employee,Programmer Analyst Trainee,Pune,4,3,3,3,4
20-Jul-19,To gain knoladge about the Project and improve my skills,In this project they did not pay for overtime,Pay for over time and promotion those people who genwinly deserve their positions,5,Current Employee,Anonymous Employee,,4,4,4,4,4
20-Jul-19,employee friendly and great learning environment,restriction of number of years in the internal movement to different projects,nothing,5,Current Employee,Systems Engineer,Chennai,5,5,5,5,5
20-Jul-19,Good scope for new technologies,Low percentage of hikes and nothing more than that,,4,Current Employee,Associate,Hyderābād,4,4,5,4,4
20-Jul-19,"Extremely agile management that encourages innovation.
Lots of new methodologies to learn and implement.",Two vast a company to be visible.,,4,Former Employee,Senior Consultant,Bangalore,4,4,5,3,5
20-Jul-19,Flexible work culture with open door policy,"No fixed working hours, can have meetings scheduled beyond working hours",,4,Current Employee,Consultant,Bangalore,3,3,4,3,4
20-Jul-19,Good to start a career at MNC like Cognizant. You can learn not only technical knowledge but also operational things,There would be some kind of micro management. but not to every one.,,4,Current Employee,SME,Bangalore,3,3,4,3,3
20-Jul-19,Flexibility in timing's,"No shift allowance 
No proper hierarchy",,4,Current Employee,Associate @ Cognizant Technology Solutions,Bangalore,3,4,5,5,3
21-Jul-19,Worklife balance Great infra Professional enviro,Fewer projects in north Low salaries increment,,4,Current Employee,Data Analyst,Noida,4,4,4,4,4
21-Jul-19,"Good platform to learn new technologies
Medical insurance",i do not have cons,,4,Current Employee,Anonymous Employee,,,,,,
04-Aug-19,"Good work culture
Flexible and friendly environment","Slow growth
Need to be more employee centric",,3,Current Employee,Anonymous Employee,,4,3,2,3,3
17-Jul-19,"Bench period(Time till which you are not tagged in project) is long sometimes which gives you a lot of time to do your thing.
No bond for fresher","As it's a service based organization, so everything has got a long process. Even software installation take weeks.
Low salary for fresher (22468 for fresher tagged in project &amp; 22668 for people on bench )
Your training and project may differ. I was trained in Cognos and I was tagged in project of Informatica.
Same goes for location. You can't get your preferred location.
I have been there for a year. But I can't say that I have learnt anything from there.",,4,Former Employee,Program Analyst Trainee,Pune,5,4,2,1,5
19-Jul-19,"1. Better Salary
2. Better Work Life Balance","1. As usual , minimal hike in IT Industry",,5,Current Employee,Anonymous Employee,,,,,,
19-Jul-19,"good place to work, good management",cons:there is nothing say,,5,Former Employee,Engineer Trainee,Hyderābād,3,4,4,3,2
19-Jul-19,"Good to learn new technologies, Client explorer","Leadership not strong, you feel when our job will down",,5,Current Employee,SAP ABAP Developer,Bangalore,5,4,5,5,4
19-Jul-19,Best Academy availablity to learn RPA,9 hours clock in time,,5,Current Employee,Rpa Developer,Chennai,5,5,5,5,3
19-Jul-19,"I have been working with Cognizant for past 1 and a half year. I am an Azure cloud developer and work on Microsoft technologies like .net and NetCore.

Cognizant has great accounts and developers get opportunities to showcase their skills and work on some extremely niche tech stacks.",Can't think of any. Cognizant is a great place to showcase your skills.,Keep doing the great work..,5,Current Employee,Senior Azure Developer,Calcutta,5,4,5,4,3
20-Jul-19,"Amazing work environment, professional seniors","rotational shifts, not letting the candidate chose the project she wants to work in.",,5,Former Employee,Anonymous Employee,Coimbatore,5,5,5,5,5
20-Jul-19,Environment is great to develop skills,"Not much, but increment and bonus could be improved further",,5,Current Employee,Anonymous Employee,,5,4,4,3,4
24-Aug-19,This company does not have any pros.,1. There business model runs on the policy of making the newly hired resource mentally bankrupt by not giving them any work for 1 complete year and then they will start giving work as per their wishes by not giving any thought about emploees career by putting them in multiply technology in the name of grroming them but actually destroying the employees credibilty.,,1,Former Employee,Programmer Analyst,Chennai,1,1,1,1,1
19-Jul-19,Good culture and work life balance,"I don't see any so far, good one and keep the progress.",Keep the good work,4,Former Employee,Anonymous Employee,Chennai,,,,,
19-Jul-19,Nice work environment and work culture,Less salary hike and promotions,,4,Former Employee,Anonymous Employee,Pune,,,,,
19-Jul-19,"I worked in cognizant for 1.5, we can learn some good things as a developer 
Good Team and Manager support","They should use the resource in a perfect way, most of the resources are in bench","the company should also motivate their employees by some events(Not Hackathon)
Most of the developers are stuck in client place, so they are unable to contribute to company",4,Current Employee,Software Engineer,Bangalore,5,5,5,4,5
19-Jul-19,Good Comapny to work with.no work pressure,politics inside team and between team member,,4,Current Employee,Associate,Chennai,5,2,3,4,2
19-Jul-19,Good management and helpful team mates,No cons as of now.,,4,Current Employee,Associate,Pune,4,5,4,3,4
19-Jul-19,"Good for learning, good for onshore. Outreach","Tru-time, we need to spend 9 hours daily",,4,Current Employee,Anonymous Employee,,3,4,4,3,3
19-Jul-19,Reasonably good policies and salary,Nothing too bad to mention,,4,Current Employee,Project Manager,,4,3,3,3,3
19-Jul-19,"Friendly environment
Satisfying job
Good company for senior members","No work life balance
No release from particular project for years 
Long distance travel, No WFH in most projects not even during emergency",HR should help the resource who require them at crucial situation. Worst HR's in cognizant,4,Former Employee,Programmer Analyst,Chennai,1,3,3,2,1
19-Jul-19,For starting a career and want to understand work culture go ahead.,I don't about others but personally I can say i am not happy with yearly hike.,,4,Current Employee,Anonymous Employee,,5,4,4,4,4
19-Jul-19,Work life balance is great,Depends on the project you work,,4,,,,4,3,4,3,3
19-Jul-19,Good environment in the company,Need to update in areas,,4,Current Employee,Programmer Analyst,Chennai,4,4,3,3,3
19-Jul-19,Good work life balance good learning,Less onsite opportunities no other cons,,4,Former Employee,Anonymous Employee,,,,,,
19-Jul-19,Good place to work and settle,Salary could be better for employess because of current profit gains by the company.,,4,Current Employee,Anonymous Employee,,3,4,4,4,4
19-Jul-19,Good learning curve for freshers but it all completely depends on your team.i work for the design team and my experience has been great individually. Few managers go far enough to understand your concerns and do what's best which motivates one to contribute better,"Internal politics , less benefits compared to market standards, vast structure and less transparency",Make sure you keep your resources intact ..losing many skilled employees you trained due to lack of benefits is a downside,4,Current Employee,Anonymous Employee,,5,4,5,3,4
19-Jul-19,"Comfortable 
Easy environment
Multiple campus availability","Less hike
No increment, delayed promotion",,4,Current Employee,BI Developer,Chennai,3,5,4,2,3
19-Jul-19,"Very good place to work
Good Work culture.",Need to take care of career growth.,,4,Current Employee,Anonymous Employee,,4,4,4,3,3
19-Jul-19,Good company and has many projects. Work life balance is good.,Hikes won't be given on fixed time,,4,Current Employee,Anonymous Employee,,,,,,
19-Jul-19,"Job safety, Freedom to work in your own style","Less Work, Less encouragement. Not good for initial stages of carrers",,4,Current Employee,Programmer Analyst,Chennai,5,4,2,3,2
02-Aug-19,"Good life balance, work from home facilities","Need improve hr policy, transportation improvement.",,3,Current Employee,Anonymous Employee,,,,,,
